coincidences discrepancies reprod_index
7568769 198 0 1
7527189 212 0 1
7527753 206 0 1
7544598 198 0 1
7527591 211 0 1
7526225 206 0 1
7540612 213 0 1
7535169 198 0 1
7544136 206 0 1
7571785 208 0 1
11826927 208 0 1
7545888 200 0 1
7556889 206 0 1
7542239 216 0 1
7548277 195 0 1
7567510 213 0 1
7564226 211 0 1
7599320 201 0 1
7568106 212 0 1
7569476 202 0 1
7546653 206 0 1
7571719 207 0 1
7531003 199 0 1
7563786 208 0 1
7533979 206 0 1
7574601 213 0 1
7526643 203 0 1
7548544 205 0 1
7629412 203 0 1
7526333 198 0 1
7567308 207 0 1
7557574 203 0 1
7548735 210 0 1
7526377 186 0 1
7532217 205 0 1
7563367 191 0 1
7527832 207 0 1
7565093 198 0 1
7556740 210 0 1
7558876 198 0 1
7538353 213 0 1
7539210 194 0 1
7562401 198 0 1
7530229 214 0 1
7531435 200 0 1
7528168 215 0 1
7540818 213 0 1
7612412 194 0 1
7530981 202 0 1
7560629 201 0 1
7532939 212 0 1
7569763 208 0 1
7544858 221 0 1
7566295 211 0 1
7526699 208 0 1
7572315 196 0 1
7562806 217 0 1
7532162 205 0 1
7574104 215 0 1
7612213 212 0 1
7528604 212 0 1
7553403 205 0 1
7622922 207 0 1
7601231 192 0 1
7556432 218 0 1
7555492 218 0 1
7612731 205 0 1
7554640 204 0 1
7533830 201 0 1
7539496 202 0 1
7574506 214 0 1
7531119 200 0 1
7599581 200 0 1
7546409 201 0 1
7543262 206 0 1
7530037 215 0 1
7550873 213 0 1
7550101 203 0 1
7534621 205 0 1
7539780 208 0 1
7548109 189 0 1
7617942 216 0 1
7569385 195 0 1
7526063 211 0 1
7560496 210 0 1
7624060 208 0 1
7532242 211 0 1
7540427 209 0 1
7558601 215 0 1
9843483 199 0 1
7534491 214 0 1
7571600 201 0 1
7564536 205 0 1
7571992 198 0 1
7530421 207 0 1
7526339 210 0 1
7557721 205 0 1
7530066 204 0 1
7555892 208 0 1
7546975 200 0 1
7556994 198 0 1
7565808 210 0 1
7540718 203 0 1
7561428 214 0 1
7568517 200 0 1
7621440 206 0 1
7559702 197 0 1
7534345 211 0 1
7548127 215 0 1
7568298 204 0 1
7546386 208 0 1
7563762 212 0 1
7554208 203 0 1
7556572 212 0 1
7543590 211 0 1
7631926 209 0 1
7540883 211 0 1
7538497 217 0 1
7545473 210 0 1
7544974 209 0 1
7538066 209 0 1
7564455 219 0 1
7530925 203 0 1
7554783 207 0 1
7603511 203 0 1
7545934 191 0 1
7557270 195 0 1
7530020 220 0 1
7534212 207 0 1
7566279 213 0 1
7540198 203 0 1
7531767 212 0 1
7561184 215 0 1
7559620 212 0 1
7540768 210 0 1
7571080 202 0 1
7573579 213 0 1
7572449 200 0 1
7534858 204 0 1
7564473 211 0 1
7526861 197 0 1
7628803 195 0 1
7631562 204 0 1
7526975 210 0 1
7538769 196 0 1
7629891 198 0 1
7541359 209 0 1
9835952 216 0 1
7541108 187 0 1
7540601 200 0 1
7539364 204 0 1
7540734 207 0 1
7532056 213 0 1
7561641 203 0 1
7553734 204 0 1
7547044 205 0 1
7602105 209 0 1
7574305 205 0 1
7528800 214 0 1
7566220 213 0 1
7565417 199 0 1
7555184 217 0 1
7527136 203 0 1
7530628 202 0 1
7572605 202 0 1
7602383 214 0 1
7527143 214 0 1
7563759 200 0 1
7571607 214 0 1
7626259 195 0 1
7526146 201 0 1
7526754 202 0 1
15729574 197 0 1
7525806 192 0 1
7546158 196 0 1
7551840 212 0 1
7534857 192 0 1
7548190 203 0 1
7540492 209 0 1
7535380 218 0 1
7546180 206 0 1
7573185 217 0 1
7575204 209 0 1
7601482 202 0 1
7534907 205 0 1
7529808 207 0 1
7526292 201 0 1
7527334 211 0 1
7571034 209 0 1
7562103 204 0 1
7567150 200 0 1
7533000 201 0 1
7540032 203 0 1
11826684 198 0 1
7558674 205 0 1
7526850 217 0 1
7530041 217 0 1
7545084 210 0 1
7554139 213 0 1
7533807 199 0 1
7562551 203 0 1
7553330 212 0 1
7566130 208 0 1
7557445 198 0 1
7538991 202 0 1
7569931 207 0 1
7548523 218 0 1
7554160 206 0 1
7545939 202 0 1
7631844 197 0 1
7599176 209 0 1
7628703 210 0 1
7525814 204 0 1
7540343 208 0 1
7526131 213 0 1
7529201 202 0 1
9846574 206 0 1
7548164 207 0 1
23653175 205 0 1
7528089 207 0 1
7547706 208 0 1
7552292 213 0 1
7541289 207 0 1
7526978 214 0 1
7574954 207 0 1
7527066 196 0 1
7526162 203 0 1
7526805 190 0 1
7553573 202 0 1
7548332 199 0 1
7572744 199 0 1
7552643 213 0 1
7528313 208 0 1
7562807 193 0 1
7599750 204 0 1
7599639 216 0 1
7611987 205 0 1
7612014 204 0 1
7564171 217 0 1
7548536 211 0 1
7572987 209 0 1
7551743 208 0 1
7538976 196 0 1
7530793 212 0 1
7626766 212 0 1
7630746 192 0 1
7533230 209 0 1
7530212 212 0 1
7527312 191 0 1
7529789 209 0 1
7533162 209 0 1
7551494 212 0 1
7528538 206 0 1
7540958 209 0 1
7565821 195 0 1
7599656 204 0 1
7531787 210 0 1
7541099 205 0 1
7555688 209 0 1
7557054 195 0 1
7545256 211 0 1
7602630 211 0 1
7615945 217 0 1
7554723 202 0 1
7531956 212 0 1
7546514 206 0 1
7525827 210 0 1
7547431 212 0 1
7567085 211 0 1
7567252 204 0 1
7543786 213 0 1
7527248 216 0 1
7545047 217 0 1
7548189 202 0 1
7558827 195 0 1
7631767 211 0 1
7564423 183 0 1
7541060 203 0 1
7527047 214 0 1
7545922 200 0 1
7549144 211 0 1
7565592 197 0 1
7574944 203 0 1
7550424 208 0 1
7526780 212 0 1
7568620 210 0 1
7541051 209 0 1
7539943 203 0 1
7555725 211 0 1
7565709 199 0 1
7552795 202 0 1
7539458 203 0 1
7527207 195 0 1
7631244 210 0 1
7566647 206 0 1
7546935 213 0 1
7527447 205 0 1
7547841 202 0 1
7566975 205 0 1
7552617 208 0 1
7572471 202 0 1
7525904 191 0 1
7571824 209 0 1
7555321 205 0 1
7538890 212 0 1
7615806 208 0 1
7621012 202 0 1
7627751 207 0 1
7628936 204 0 1
7530307 203 0 1
7575345 202 0 1
7547920 211 0 1
7550758 208 0 1
7527158 203 0 1
7571166 203 0 1
7567468 187 0 1
7575177 208 0 1
7534101 206 0 1
7536698 216 0 1
7543241 214 0 1
7627667 202 0 1
7575144 211 0 1
7561908 206 0 1
7554788 204 0 1
7573477 194 0 1
7627775 216 0 1
7571219 201 0 1
7563268 202 0 1
7551311 220 0 1
7542709 217 0 1
7540596 209 0 1
7540878 210 0 1
9844018 207 0 1
7525685 208 0 1
7554564 202 0 1
7563563 204 0 1
7558596 197 0 1
7535902 209 0 1
7572232 203 0 1
7538979 196 0 1
7569508 207 0 1
7573858 206 0 1
7620066 203 0 1
7527010 198 0 1
7550324 208 0 1
7557797 205 0 1
7629193 203 0 1
7566485 207 0 1
7567276 209 0 1
7543992 211 0 1
7564069 211 0 1
7552316 209 0 1
7570105 203 0 1
7553343 215 0 1
7616975 206 0 1
7599703 199 0 1
7570789 211 0 1
7526841 213 0 1
7533805 198 0 1
7550416 216 0 1
7632159 212 0 1
7565189 191 0 1
7549066 216 0 1
7554118 210 0 1
7527038 202 0 1
7539720 208 0 1
7540990 195 0 1
7528941 208 0 1
7571191 204 0 1
7601604 205 0 1
7548293 193 0 1
7548279 205 0 1
7554100 203 0 1
7568146 206 0 1
7565719 212 0 1
7526375 209 0 1
7599595 210 0 1
7632818 167 0 1
7570420 195 0 1
7545236 212 0 1
7526259 211 0 1
7527464 204 0 1
7550519 216 0 1
7530729 216 0 1
7527053 218 0 1
7560838 215 0 1
7529300 213 0 1
7526616 198 0 1
7572242 213 0 1
7531890 214 0 1
7545500 202 0 1
7547046 208 0 1
7630197 213 0 1
7623188 205 0 1
7530904 211 0 1
7548493 209 0 1
7563760 218 0 1
7527247 200 0 1
7602822 214 0 1
7527075 211 0 1
7622100 197 0 1
7567451 217 0 1
7554653 209 0 1
7527487 207 0 1
7527231 206 0 1
7568959 211 0 1
7532787 214 0 1
7572472 201 0 1
7561770 201 0 1
7531087 190 0 1
7534829 202 0 1
7551739 205 0 1
7540209 206 0 1
7553703 201 0 1
7564502 211 0 1
7556559 212 0 1
7555786 213 0 1
7563359 207 0 1
7562629 195 0 1
7558487 213 0 1
7526564 209 0 1
7533956 192 0 1
7529499 194 0 1
7528699 194 0 1
7574511 202 0 1
7573638 210 0 1
7629696 210 0 1
7528061 207 0 1
7547673 195 0 1
9835241 203 0 1
7571565 211 0 1
7567079 206 0 1
7528979 211 0 1
7575195 198 0 1
7562424 209 0 1
7528868 212 0 1
7570255 209 0 1
7544802 208 0 1
7527955 198 0 1
7556741 212 0 1
7555486 210 0 1
7531131 208 0 1
7532431 200 0 1
7531643 212 0 1
7527182 198 0 1
7530883 210 0 1
7599584 205 0 1
7533396 205 0 1
7528570 218 0 1
7628052 207 0 1
7565120 198 0 1
7525946 219 0 1
7529605 213 0 1
7602505 194 0 1
7538978 187 0 1
7547052 202 0 1
7526659 199 0 1
7561507 212 0 1
7556809 213 0 1
7550995 210 0 1
7545013 212 0 1
7538324 210 0 1
7528740 215 0 1
7536467 210 0 1
7565845 198 0 1
7541924 207 0 1
7528481 210 0 1
7531079 195 0 1
7525897 201 0 1
7625177 195 0 1
7619742 213 0 1
7566396 217 0 1
7532627 217 0 1
7539751 194 0 1
7574498 204 0 1
7540098 212 0 1
7542879 206 0 1
7531358 202 0 1
7546688 198 0 1
7611727 208 0 1
9834924 193 0 1
7567291 207 0 1
7542075 189 0 1
7531333 207 0 1
7540956 203 0 1
7531455 210 0 1
7542289 209 0 1
7564138 200 0 1
7569913 210 0 1
7599790 186 0 1
7599705 197 0 1
7531313 205 0 1
7575057 206 0 1
7564264 199 0 1
7611866 209 0 1
7627628 200 0 1
7540895 190 0 1
7542536 217 0 1
7571463 200 0 1
7558275 204 0 1
7526821 208 0 1
7539489 202 0 1
7572709 202 0 1
7538914 194 0 1
7529513 216 0 1
7526807 216 0 1
7526881 197 0 1
7540118 211 0 1
7527327 205 0 1
7530717 211 0 1
7531135 207 0 1
7541224 213 0 1
7545156 211 0 1
7539629 210 0 1
7528509 207 0 1
9836861 192 0 1
7564506 217 0 1
9848421 204 0 1
7530226 213 0 1
7540617 209 0 1
7531554 205 0 1
7621479 199 0 1
7554456 207 0 1
7543014 213 0 1
7625402 217 0 1
7562824 194 0 1
7615126 212 0 1
7547383 202 0 1
7525906 206 0 1
7526893 201 0 1
7569700 212 0 1
7526885 204 0 1
7529107 217 0 1
7626744 191 0 1
7531197 215 0 1
7540998 193 0 1
7544854 200 0 1
7599732 198 0 1
7544388 217 0 1
7571089 190 0 1
7565924 197 0 1
7530968 216 0 1
7568154 202 0 1
7527137 207 0 1
7573170 192 0 1
7599851 201 0 1
7573103 207 0 1
7536371 211 0 1
7526576 195 0 1
7544576 213 0 1
7535426 213 0 1
7549825 214 0 1
7530887 195 0 1
7569934 192 0 1
7604500 214 0 1
7527108 207 0 1
7532723 220 0 1
7561354 205 0 1
7629738 202 0 1
7540232 211 0 1
7619179 211 0 1
7552963 214 0 1
7630804 177 0 1
7554450 220 0 1
7622142 218 0 1
9848816 209 0 1
7571376 193 0 1
7529810 215 0 1
7574354 191 0 1
7537956 198 0 1
7554285 212 0 1
7571194 198 0 1
7531552 205 0 1
7568208 193 0 1
7526138 212 0 1
7567011 214 0 1
9848422 214 0 1
7621853 212 0 1
7555517 210 0 1
7601738 205 0 1
7541983 213 0 1
7543384 210 0 1
7571940 187 0 1
7567918 213 0 1
7561646 200 0 1
7536512 214 0 1
7573186 213 0 1
7564070 212 0 1
7569491 204 0 1
7615198 200 0 1
7625021 210 0 1
7554350 213 0 1
7620619 207 0 1
7526200 205 0 1
7553156 215 0 1
7573243 200 0 1
7616186 208 0 1
7542398 217 0 1
7529618 197 0 1
7618462 205 0 1
7572998 214 0 1
7527026 210 0 1
7569833 202 0 1
7546851 196 0 1
7534046 209 0 1
7558189 199 0 1
7553153 198 0 1
7610192 204 0 1
7569714 207 0 1
7563729 209 0 1
7626654 214 0 1
9848372 190 0 1
7570219 210 0 1
7566233 199 0 1
7565171 200 0 1
7572076 211 0 1
7536335 214 0 1
7525670 201 0 1
7564110 211 0 1
7541223 195 0 1
7554283 210 0 1
7549044 201 0 1
7574389 212 0 1
7540072 193 0 1
7540255 190 0 1
7555280 198 0 1
7557872 212 0 1
7567007 210 0 1
7543632 209 0 1
7628391 216 0 1
7569076 208 0 1
7539325 213 0 1
7534088 203 0 1
7617901 200 0 1
7567508 217 0 1
7550020 195 0 1
7553882 206 0 1
7526543 215 0 1
7566518 211 0 1
7601375 213 0 1
7529455 199 0 1
7574217 196 0 1
7571088 201 0 1
7548247 207 0 1
7530992 195 0 1
7529152 211 0 1
7527250 207 0 1
7527847 218 0 1
7601240 207 0 1
7539980 203 0 1
7530158 200 0 1
7567921 200 0 1
7573047 217 0 1
7556158 217 0 1
7627599 205 0 1
7527444 211 0 1
7547168 208 0 1
7527093 211 0 1
7526150 203 0 1
7545095 219 0 1
7526219 194 0 1
7533143 210 0 1
7532361 199 0 1
7570075 197 0 1
7558409 192 0 1
7601756 213 0 1
7545612 210 0 1
7550275 199 0 1
7535461 210 0 1
7573419 205 0 1
7611830 209 0 1
19449947 201 0 1
7538408 202 0 1
7574102 197 0 1
7573356 201 0 1
7528232 200 0 1
7547350 197 0 1
7571355 217 0 1
7525942 203 0 1
7539015 209 0 1
7563598 210 0 1
7531585 199 0 1
7530072 208 0 1
7534901 195 0 1
7551923 198 0 1
7569026 206 0 1
7526255 210 0 1
7558783 215 0 1
7547955 219 0 1
7557922 183 0 1
11826086 186 0 1
7531946 193 0 1
23653879 210 0 1
7541695 217 0 1
7526392 200 0 1
7548307 209 0 1
7552336 206 0 1
7619277 201 0 1
7532734 213 0 1
7567631 192 0 1
7552162 199 0 1
7549166 220 0 1
7601304 209 0 1
7559516 197 0 1
7535033 210 0 1
7552314 193 0 1
7526994 191 0 1
7526886 209 0 1
7526312 207 0 1
7538573 210 0 1
7565856 204 0 1
7533306 211 0 1
7525994 190 0 1
7560273 183 0 1
7547407 192 0 1
7571356 213 0 1
7528249 211 0 1
7545425 209 0 1
7570547 199 0 1
7557323 206 0 1
9841005 208 0 1
7572540 212 0 1
7531305 219 0 1
7567830 199 0 1
7526750 217 0 1
7526532 203 0 1
7533329 216 0 1
7551556 218 0 1
7544630 208 0 1
7530429 212 0 1
7526143 214 0 1
7553258 198 0 1
9836549 214 0 1
7529077 194 0 1
7532768 214 0 1
7527019 202 0 1
7601748 213 0 1
7531624 202 0 1
7526674 199 0 1
7540277 188 0 1
7528046 215 0 1
7526866 209 0 1
7554017 191 0 1
7568788 219 0 1
7571550 217 0 1
7529296 204 0 1
7526282 193 0 1
7566966 215 0 1
7626079 213 0 1
7533832 217 0 1
7564695 200 0 1
7540473 205 0 1
7546456 216 0 1
7569842 214 0 1
7551485 210 0 1
7565383 205 0 1
7569182 221 0 1
7544700 204 0 1
7525976 210 0 1
7532207 215 0 1
7543390 208 0 1
7531001 206 0 1
19449943 207 0 1
7543941 213 0 1
7525992 184 0 1
7529494 216 0 1
7631338 205 0 1
7549345 210 0 1
7541789 205 0 1
7542545 206 0 1
7572894 208 0 1
7528475 211 0 1
7525832 206 0 1
7620609 195 0 1
7541286 214 0 1
7525974 221 0 1
7528667 213 0 1
7533004 208 0 1
7526085 217 0 1
7568283 200 0 1
7528031 213 0 1
7551202 207 0 1
7554272 201 0 1
7534115 212 0 1
7553272 191 0 1
7565402 216 0 1
7630002 208 0 1
7565559 214 0 1
7528702 195 0 1
7574402 221 0 1
7599784 198 0 1
7529547 199 0 1
7538992 192 0 1
7525668 207 0 1
7553467 198 0 1
7525787 195 0 1
7562180 211 0 1
7563339 195 0 1
7525722 207 0 1
7575047 198 0 1
7527382 213 0 1
7532560 217 0 1
7564082 195 0 1
7565925 214 0 1
7541352 216 0 1
7543254 207 0 1
7573251 193 0 1
7535208 216 0 1
7538980 210 0 1
7538026 188 0 1
7527997 222 0 1
7568155 210 0 1
7568261 193 0 1
7573157 195 0 1
7574317 205 0 1
7553189 203 0 1
7545351 216 0 1
7528663 198 0 1
7530922 221 0 1
7529794 211 0 1
7548790 194 0 1
7566077 200 0 1
7602884 201 0 1
7530353 212 0 1
7573423 196 0 1
7631599 211 0 1
7548167 209 0 1
7542847 209 0 1
7538336 207 0 1
7551533 209 0 1
11822750 211 0 1
7527121 205 0 1
7540649 208 0 1
7532378 213 0 1
7536192 199 0 1
7538121 204 0 1
7544755 202 0 1
7528183 219 0 1
7549993 204 0 1
7568162 198 0 1
14511241 199 0 1
7532279 199 0 1
7529502 218 0 1
7549712 197 0 1
7559594 188 0 1
7530991 202 0 1
7540466 213 0 1
7570233 217 0 1
7526096 215 0 1
7526546 211 0 1
7544556 211 0 1
7528951 212 0 1
7561807 208 0 1
7609976 201 0 1
7526130 192 0 1
7536413 205 0 1
7574297 208 0 1
7559300 211 0 1
7528577 209 0 1
7526901 207 0 1
14511291 213 0 1
7624509 205 0 1
7557749 194 0 1
7567055 216 0 1
7558344 200 0 1
7526506 199 0 1
7602952 212 0 1
7533250 208 0 1
7540962 206 0 1
7535073 216 0 1
7534760 209 0 1
7541376 207 0 1
7569921 218 0 1
7535688 213 0 1
7550946 199 0 1
7540293 209 0 1
7625774 208 0 1
7567245 214 0 1
7541360 214 0 1
7565297 209 0 1
7572312 199 0 1
7630091 193 0 1
7557907 199 0 1
21586530 207 0 1
7541030 195 0 1
7564268 199 0 1
7567461 205 0 1
7525739 211 0 1
7553005 209 0 1
7627697 211 0 1
7621672 216 0 1
7527490 216 0 1
7630889 208 0 1
7551211 213 0 1
7538706 213 0 1
7574697 191 0 1
7534420 206 0 1
7526092 206 0 1
7624023 204 0 1
7530685 213 0 1
7540268 201 0 1
7552159 201 0 1
7629801 208 0 1
7547379 206 0 1
7564482 203 0 1
7538393 208 0 1
7571412 217 0 1
9837500 206 0 1
7632460 206 0 1
7561362 202 0 1
7531041 215 0 1
7562631 211 0 1
7629380 202 0 1
7611145 194 0 1
7570360 205 0 1
7567060 210 0 1
7534245 201 0 1
7568737 207 0 1
7567545 214 0 1
7559278 214 0 1
7544455 195 0 1
7546837 206 0 1
7539406 215 0 1
7525795 202 0 1
7568969 212 0 1
7531013 215 0 1
7564768 214 0 1
7570377 190 0 1
7528544 214 0 1
7542619 218 0 1
7539224 215 0 1
7530711 207 0 1
7528680 212 0 1
7602581 214 0 1
7541945 219 0 1
7555816 208 0 1
7540389 193 0 1
7565976 215 0 1
7552392 200 0 1
11827152 201 0 1
7567084 198 0 1
7538325 219 0 1
7541142 186 0 1
7543011 208 0 1
7533748 214 0 1
7543937 200 0 1
7573745 208 0 1
7530556 210 0 1
7566109 196 0 1
7570335 209 0 1
7538019 212 0 1
7529790 206 0 1
7536188 205 0 1
7559757 205 0 1
7568800 211 0 1
7530633 212 0 1
7525841 212 0 1
7563691 193 0 1
7537978 191 0 1
7569214 207 0 1
7530952 185 0 1
7530052 211 0 1
7571067 211 0 1
7541406 206 0 1
7557709 199 0 1
7631742 206 0 1
7545012 216 0 1
7527103 205 0 1
7526851 203 0 1
7629890 206 0 1
7552341 216 0 1
7534229 210 0 1
7561806 212 0 1
7547816 213 0 1
7632062 215 0 1
7567840 205 0 1
7573495 215 0 1
7543112 216 0 1
7558343 217 0 1
7526107 211 0 1
7526090 217 0 1
7529141 212 0 1
7531080 204 0 1
7567849 212 0 1
7530247 214 0 1
7571991 208 0 1
9834551 207 0 1
7527273 215 0 1
7550865 211 0 1
7532030 214 0 1
7540902 211 0 1
7565969 187 0 1
7535976 209 0 1
7561621 194 0 1
11827270 207 0 1
7544382 197 0 1
7548087 218 0 1
7573927 215 0 1
7555456 214 0 1
7572523 203 0 1
7530255 216 0 1
7528621 197 0 1
7526883 214 0 1
7540676 212 0 1
7552253 205 0 1
7604705 209 0 1
7553650 196 0 1
7570824 218 0 1
7531553 216 0 1
7543089 204 0 1
7525723 183 0 1
7533645 208 0 1
7560034 213 0 1
7526888 192 0 1
7558067 211 0 1
7531460 215 0 1
7540121 194 0 1
7568372 184 0 1
7525955 196 0 1
7569844 207 0 1
7533027 210 0 1
7565476 214 0 1
7539661 198 0 1
19449734 204 0 1
7540814 193 0 1
7532953 188 0 1
7526530 196 0 1
7525684 204 0 1
7531071 216 0 1
7531750 207 0 1
7557279 194 0 1
7539969 200 0 1
7558472 210 0 1
7528609 210 0 1
7534919 203 0 1
7541440 211 0 1
9844688 207 0 1
7574026 187 0 1
7604526 220 0 1
7569954 205 0 1
7526094 204 0 1
7530340 204 0 1
7527081 211 0 1
7544874 218 0 1
7573208 213 0 1
7569607 198 0 1
7564705 215 0 1
7574364 202 0 1
7557222 215 0 1
7573187 201 0 1
7540573 202 0 1
7530722 222 0 1
7573509 209 0 1
7573096 216 0 1
7628898 210 0 1
7540892 205 0 1
7530531 215 0 1
7535610 210 0 1
7567972 202 0 1
7551681 211 0 1
7573051 206 0 1
7562080 208 0 1
7545447 215 0 1
7531146 215 0 1
7571134 218 0 1
7569657 201 0 1
7542547 198 0 1
7553471 199 0 1
7533003 211 0 1
7564653 209 0 1
7528669 214 0 1
7573471 197 0 1
7551920 184 0 1
7533726 211 0 1
7563612 202 0 1
7547288 191 0 1
7564516 212 0 1
7545056 205 0 1
7574386 217 0 1
7527021 205 0 1
7554040 203 0 1
7541475 212 0 1
7544714 204 0 1
7525924 210 0 1
7528571 216 0 1
7561124 213 0 1
7628226 205 0 1
7553608 203 0 1
7529600 201 0 1
7527846 212 0 1
7626968 210 0 1
7558475 192 0 1
7530778 215 0 1
7538892 201 0 1
7530338 221 0 1
7573317 201 0 1
7542300 204 0 1
7526505 213 0 1
7534936 210 0 1
7539407 193 0 1
7532802 209 0 1
7561608 210 0 1
7553241 198 0 1
7531723 216 0 1
7528234 200 0 1
7575209 208 0 1
7539851 217 0 1
7533517 215 0 1
7528353 210 0 1
7530380 205 0 1
7526386 210 0 1
7525751 193 0 1
7573240 210 0 1
7530770 206 0 1
7572932 211 0 1
7539286 212 0 1
7567262 212 0 1
7554792 211 0 1
7529165 216 0 1
7573832 197 0 1
7531799 206 0 1
7568270 205 0 1
7528193 213 0 1
7528274 211 0 1
7556013 213 0 1
7530008 206 0 1
7531228 204 0 1
7563146 189 0 1
7555000 199 0 1
7542352 212 0 1
7549414 204 0 1
7543276 218 0 1
7548058 193 0 1
7540752 216 0 1
7554846 222 0 1
7557102 218 0 1
7527157 213 0 1
7564644 200 0 1
7557541 211 0 1
7532972 212 0 1
7526873 217 0 1
7527647 216 0 1
7536023 215 0 1
7563161 214 0 1
7526178 194 0 1
7560163 218 0 1
7567203 197 0 1
7565643 198 0 1
7525700 206 0 1
7561279 218 0 1
7533605 217 0 1
7526167 210 0 1
7527102 205 0 1
7630212 216 0 1
7569805 214 0 1
7568145 196 0 1
7564353 209 0 1
7527662 213 0 1
7545481 212 0 1
7539759 214 0 1
7526229 201 0 1
7558053 219 0 1
7526517 212 0 1
7630982 200 0 1
7531937 211 0 1
7546437 214 0 1
7554772 200 0 1
7526977 215 0 1
7569146 213 0 1
7566167 194 0 1
7541241 203 0 1
7529637 211 0 1
7530808 194 0 1
7538340 195 0 1
7534097 217 0 1
7567936 202 0 1
7539952 197 0 1
7630040 216 0 1
7531386 212 0 1
7529404 215 0 1
7559156 215 0 1
7531125 213 0 1
7529825 203 0 1
7552315 201 0 1
7527253 206 0 1
7530853 210 0 1
7531236 195 0 1
7570493 206 0 1
7627643 202 0 1
7546997 205 0 1
7570560 209 0 1
7530079 217 0 1
7526641 202 0 1
7559589 212 0 1
7569553 206 0 1
7533532 215 0 1
7569494 210 0 1
7535821 198 0 1
7602680 219 0 1
7532943 212 0 1
7572665 195 0 1
7541207 203 0 1
7527325 207 0 1
7621240 198 0 1
7559730 209 0 1
7538046 199 0 1
7526992 219 0 1
7605197 216 0 1
7543021 194 0 1
7565161 196 0 1
7565430 205 0 1
7547021 203 0 1
7571142 213 0 1
7543519 202 0 1
7599842 201 0 1
7544993 218 0 1
7553337 207 0 1
7561590 215 0 1
7530098 220 0 1
7543275 191 0 1
7545462 208 0 1
7602722 210 0 1
7529804 209 0 1
7536538 209 0 1
7571919 212 0 1
7542546 197 0 1
7549472 198 0 1
7627250 209 0 1
7564402 196 0 1
7561729 205 0 1
7546940 210 0 1
7550067 187 0 1
7533026 207 0 1
7552473 191 0 1
7572293 207 0 1
7621884 210 0 1
7602616 212 0 1
7562235 197 0 1
7540578 212 0 1
7525863 207 0 1
7551467 204 0 1
7540339 211 0 1
7549143 217 0 1
7528829 214 0 1
7605637 212 0 1
7626010 212 0 1
7533163 211 0 1
7565234 194 0 1
7568904 202 0 1
7604584 221 0 1
7548666 216 0 1
7632780 208 0 1
7539791 187 0 1
7616372 214 0 1
7555690 211 0 1
7618854 190 0 1
7547333 211 0 1
7539284 202 0 1
7527618 210 0 1
7537984 195 0 1
7536776 204 0 1
7537941 195 0 1
7567436 214 0 1
7548494 207 0 1
7528930 214 0 1
7599445 202 0 1
7574425 212 0 1
7574623 211 0 1
7571672 192 0 1
7571341 220 0 1
7546374 207 0 1
7566153 196 0 1
7556935 207 0 1
7544362 185 0 1
7539630 204 0 1
7599118 210 0 1
7551691 214 0 1
7568229 208 0 1
7545736 182 0 1
7547599 193 0 1
7549740 212 0 1
11825247 214 0 1
7532871 209 0 1
7540402 213 0 1
7604201 215 0 1
7568886 217 0 1
7572645 204 0 1
7540318 187 0 1
7549648 205 0 1
7557867 193 0 1
7539381 198 0 1
9846618 218 0 1
7540275 211 0 1
7530860 214 0 1
7567435 211 0 1
7526779 210 0 1
7542881 191 0 1
7525970 202 0 1
7531048 207 0 1
7551910 208 0 1
7552843 208 0 1
7541870 207 0 1
7536651 209 0 1
7536162 208 0 1
7628553 219 0 1
7539176 194 0 1
7529038 200 0 1
7527228 195 0 1
7561926 198 0 1
7529123 213 0 1
7544990 205 0 1
7529233 216 0 1
7530349 195 0 1
7532786 209 0 1
7563004 198 0 1
7566403 199 0 1
7529066 218 0 1
7561307 216 0 1
9840066 201 0 1
7527373 211 0 1
7544761 212 0 1
7527988 214 0 1
7529198 209 0 1
7602954 201 0 1
7558703 203 0 1
7529771 201 0 1
7620594 204 0 1
7527118 216 0 1
7540904 217 0 1
7557890 186 0 1
7539506 200 0 1
7540489 202 0 1
7545718 194 0 1
7528975 214 0 1
7573803 208 0 1
7562498 205 0 1
7527147 191 0 1
7528791 215 0 1
7526169 182 0 1
7546901 206 0 1
7526187 219 0 1
7631823 212 0 1
7527300 205 0 1
7556349 215 0 1
7569937 192 0 1
7570139 213 0 1
7568206 199 0 1
7526735 197 0 1
7541650 203 0 1
7526797 216 0 1
7536212 210 0 1
7604305 213 0 1
7526399 193 0 1
7624088 211 0 1
7540678 214 0 1
7529742 214 0 1
7566996 205 0 1
7571784 208 0 1
7540785 203 0 1
7574897 193 0 1
7564775 210 0 1
7533384 209 0 1
7615312 214 0 1
7533160 214 0 1
7554735 218 0 1
7553906 199 0 1
7527303 198 0 1
9846858 213 0 1
7528841 206 0 1
7541925 190 0 1
7551679 218 0 1
7573578 214 0 1
7560482 209 0 1
7533711 209 0 1
7571917 204 0 1
7535659 210 0 1
7574786 211 0 1
7611682 211 0 1
7564042 203 0 1
7535776 208 0 1
7541491 218 0 1
7556902 220 0 1
7533005 212 0 1
7611710 202 0 1
7532604 207 0 1
7560815 206 0 1
7568179 190 0 1
7565917 209 0 1
7551152 209 0 1
7568463 188 0 1
7573649 199 0 1
7625601 214 0 1
7574236 201 0 1
7569796 219 0 1
7559616 220 0 1
7534092 214 0 1
7535815 211 0 1
7530983 195 0 1
